reported_date_time,reported_date_time_utc,posted_date,city,state,country_code,shape,reported_duration,duration_seconds,Summary,has_images,day_part
1993-06-15T09:00:00Z,15/06/1993 09:00,15/05/2006,Tracy,CA,US,light,3 minutes,180,"red ball ufo following small plane in tracy, california in 1993.",FALSE,night
1993-06-26T00:00:00Z,26/06/1993 00:00,02/09/2005,Madison Heights,MI,US,cylinder,5 minutes,300,Illuminated cylindrical craft hovers slowly and silently over residences.....,FALSE,afternoon
1978-05-28T00:00:00Z,28/05/1978 00:00,31/07/2021,Pine Bush,NY,US,other,7 seconds,7,"There was a very large object with bright yellow lights going across, it was moving slowly for about 7 seconds, then vanished.",FALSE,afternoon
1975-07-01T16:00:00Z,01/07/1975 16:00,31/10/2003,Coarsegold,CA,US,circle,12 seconds,12,Small white light pursuing large green disc or ball.,FALSE,morning
1979-06-02T04:00:00Z,02/06/1979 04:00,21/06/2000,Marion,IN,US,triangle,1hour,86400,Space ship in a dream.,FALSE,night
1984-07-21T03:00:00Z,21/07/1984 03:00,27/04/2004,Iowa City,IA,US,circle,3 min,180,A slow moving white glowing object moved south to north across the night sky and seemed to be move almost directly overhead of us.  It,FALSE,astronomical dusk
1989-06-21T01:30:00Z,21/06/1989 01:30,16/01/2018,Malvern,AR,US,disk,5-6 hours,21600,"Disc shaped craft :escorted"" by and followed by jet planes over apartment complex.",FALSE,civil dusk
1978-11-12T01:00:00Z,12/11/1978 01:00,02/09/2005,St. Albert,AB,CA,unknown,10-20 minutes,1200,In response to sighting of 08/15/78 in St. Albert,FALSE,astronomical dusk
1993-06-02T04:00:00Z,02/06/1993 04:00,07/03/2000,San Jose,CA,US,circle,5 minutes,300,I eye witnessed a floresent orange object that ended up darted off into deep space at light speed (lightning speed).  It made no sound,FALSE,nautical dusk
1983-05-06T00:45:00Z,06/05/1983 00:45,12/06/2007,Riverside,TX,US,circle,15-20 seconds,20,A red and orange ball of light above the trees.,FALSE,afternoon
1987-06-15T12:00:00Z,15/06/1987 12:00,03/06/2016,Alton,IL,US,light,20 minutes,1200,Morning lights in the sky.,FALSE,morning
1983-08-01T18:30:00Z,01/08/1983 18:30,13/03/2012,Reedsville,WV,US,sphere,5 min,300,2 smaller spheres dropped out of 1 largers sphere. Larger sphere was pewter & 2 smaller sphere's were pewter!  Samller sphere's manuve,FALSE,afternoon
1991-02-16T03:00:00Z,16/02/1991 03:00,11/10/2005,Grand Rapids,MI,US,disk,5 minutes,300,I was taking my daughter home from the local hospital and i looked acrossed the street. I saw this circular or flat round shape with li,FALSE,night
1992-11-14T03:00:00Z,14/11/1992 03:00,02/09/2005,Walla Walla,WA,US,triangle,1-2 hours,7200,6+ships,FALSE,night
1976-07-02T01:00:00Z,02/07/1976 01:00,06/06/2000,Charleston,SC,US,NA,seconds,10,"i was standing on the maindeck of anavy ship in port watching the lighting of athunderstorm ,i saw a solid bar of green light appear in",FALSE,nautical dusk
1976-10-16T02:00:00Z,16/10/1976 02:00,21/03/2003,Eveleth,MN,US,light,10-15 minutes,900,Lights above Eveleth Mn in mid 70's,FALSE,night
1984-08-10T11:30:00Z,10/08/1984 11:30,15/10/2002,Bellingham,WA,US,unknown,20 seconds,20,sphere? with connected orbiting strobe which changed colors. No sound,FALSE,nautical dawn
1982-03-02T04:30:00Z,02/03/1982 04:30,19/10/2017,Northfield,MA,US,disk,2 minutes,120,Disc shaped ufo seen while I was waiting for a train to go by.,FALSE,night
1978-07-01T02:00:00Z,01/07/1978 02:00,12/06/2008,Miami,FL,US,light,5 minutes,300,"Five bright, round, white lights in formation were seen, three together and two together, but then they suddenly disappeared.",FALSE,astronomical dusk
1978-09-02T02:15:00Z,02/09/1978 02:15,15/05/2006,Greenfield,IN,US,light,15 - 20 minutes,1200,Three lights in the shape of a triangle.,FALSE,night
1975-06-30T10:00:00Z,30/06/1975 10:00,12/05/2011,Taupo,Waikato,NZ,egg,90 seconds,90,"It was a clear sky, no moon, I was 20kms from this huge electric green light bulb that appeared in the nothern sky - from where I was s",FALSE,night
1977-07-16T03:00:00Z,16/07/1977 03:00,16/04/2005,Albuquerque,NM,US,chevron,10 minutes,600,The object appeared to be a giant piece of glass.,FALSE,civil dusk
1975-03-11T07:00:00Z,11/03/1975 07:00,19/05/2023,Wilmington,NC,US,circle,10 minutes,600,This was a rotating circular craft with colored lights which circled under the craft Red and blue were the predominant colors of light,FALSE,night
1977-02-05T03:00:00Z,05/02/1977 03:00,14/02/2010,Auckland,Auckland,NZ,unknown,15 mins,900,I lived at the end of Garnet Road Auckland.  That afternoon I was at my letter box when I noticed four youth standing at their car look,FALSE,afternoon
1978-03-08T06:00:00Z,08/03/1978 06:00,15/10/2003,Simi Valley,CA,US,oval,15 seconds,15,"Miraculous angelic orb of incredible speed seen by two witnesses in Simi Valley, March, 1978.",FALSE,night
1984-12-15T23:00:00Z,15/12/1984 23:00,28/01/1999,Santiago,Santiago Metropolitan,CL,changing,30 min.,1800,"First: One Object, Second: Few colorfull objects, Final: Again One object",FALSE,afternoon
1978-12-15T08:00:00Z,15/12/1978 08:00,10/10/2011,Kaikoura,Canterbury,NZ,light,10-20 seconds,20,Pulsating light in the sky,FALSE,afternoon
1983-03-02T02:00:00Z,02/03/1983 02:00,31/10/2008,O'Fallon,IL,US,disk,2 or 3 minutes,180,"Disk seen hovering over residential area in O'Fallon, IL",FALSE,night
1989-07-26T01:00:00Z,26/07/1989 01:00,18/02/2001,Waterloo,IA,US,orb,seconds,10,"Swift moving metallic orb, traveling East to West.",FALSE,afternoon
1990-01-01T04:00:00Z,01/01/1990 04:00,02/09/2005,Ocala,FL,US,triangle,10 minutes,600,TRIANGULAR CRAFT MADE 90 DEGREE TURNS,FALSE,night
1985-06-02T02:00:00Z,02/06/1985 02:00,18/02/2001,Wilkesboro,NC,US,fireball,1 minute,60,We were fishing at the spillway at W Kerr Scott Dam in June I  can't remember the date 1985.  There was a large hill directly in front,FALSE,astronomical dusk
1985-06-12T03:30:00Z,12/06/1985 03:30,11/05/2005,Houston,TX,US,triangle,40 min.,2400,"Object passed over, caused vehicle power failure and animal agitation",FALSE,night
1981-10-02T00:00:00Z,02/10/1981 00:00,05/08/2012,Mount Sterling,KY,US,disk,one hour or more,86400,"Close up view of UFO after unexplained loss of time.

 500 Lights On Object0: Yes",FALSE,astronomical dusk
1992-07-15T05:00:00Z,15/07/1992 05:00,01/12/2019,Edmonds,WA,US,circle,45-60 minutes,3600,I had just gone thru an emotional time with my sister.  I was sitting with my roommate talking about it and I kept noticing a bright li,FALSE,nautical dusk
1988-04-15T21:00:00Z,15/04/1988 21:00,14/05/2002,Bremerton,WA,US,disk,~ 20 seconds,20,Disc was flying about 50 yards off the wingtip of an airliner that had just left Seatac airport.,FALSE,afternoon
1990-02-20T11:40:00Z,20/02/1990 11:40,01/02/2007,Brownsburg,IN,US,sphere,approximately 3 to 5 min,300,"Object looked like a full moon, but it travelled  too fast, and went the wrong way...",FALSE,astronomical dawn
1990-08-13T04:30:00Z,13/08/1990 04:30,23/11/1999,Corpus Christi,TX,US,triangle,1 1/2 min.,90,"It was a very clear night, so I went to do as I always do and climbed onto the roof of my carport to look at the stars with binoculars,",FALSE,night
1975-07-17T00:00:00Z,17/07/1975 00:00,31/01/2020,East Tawas,MI,US,formation,2 hours,172800,In the late 70's my wife and I observed various unexplainable light formations along about a 100 mile stretch of I-75 south in Michigan,FALSE,afternoon
1976-02-12T03:30:00Z,12/02/1976 03:30,18/06/2003,Fern Park,FL,US,unknown,15 seconds,15,"Beam, Column of light from overhead, no sound",FALSE,night
1986-07-05T02:00:00Z,05/07/1986 02:00,07/08/2007,Louisville,KY,US,circle,1-2 min,120,"very loud sound ,round shape object in Louisville,Ky  Southend",FALSE,civil dusk
1994-08-16T02:00:00Z,16/08/1994 02:00,29/09/2002,Denver,CO,US,other,5 seconds,5,I saw  a  UFO  in August of 1994.,FALSE,civil dusk
1994-08-10T06:00:00Z,10/08/1994 06:00,15/05/2013,Everett,WA,US,triangle,15 minutes,900,Triangular UFO with maroon lights over Everett Washington.,FALSE,night
1994-04-16T06:30:00Z,16/04/1994 06:30,11/11/2003,Mason City,IA,US,unknown,1 min,60,"I was going south on I35 in a Greyhound bus in northern Iowa. It was early in the am. and i was just sitting awake then suddenly, a ver",FALSE,night
1986-05-15T21:40:00Z,15/05/1986 21:40,20/10/2005,New York City,NY,US,chevron,40 mins,2400,Metallic UFO over Upper Manhattan,FALSE,afternoon
1976-07-15T18:00:00Z,15/07/1976 18:00,16/12/2005,Hyde Park,NY,US,disk,5-10 mins,600,"flat saucer-multiple white lights on the bottom,going on and off,one at a time, in rotation. light in center of disc (red?) altitude es",FALSE,afternoon
1975-07-01T00:00:00Z,01/07/1975 00:00,21/01/2008,Anderson,SC,US,circle,5 minute,300,"no noise, with no light, but with white glow, no markings, very close to ground and moving slow 1974-75",FALSE,afternoon
1978-01-08T22:00:00Z,08/01/1978 22:00,28/08/2003,Cardiff,WLS,GB,triangle,20 mins,1200,"light in the sky splits into 3, one of which is observed to be a huge triangle",FALSE,night
1977-10-06T02:00:00Z,06/10/1977 02:00,16/04/2005,Akron,OH,US,cylinder,30 min,1800,I think I saw either an alien transport or God doing something wonderful.,FALSE,night
1975-08-01T18:30:00Z,01/08/1975 18:30,07/08/2007,Savannah,GA,US,cigar,2-3 seconds,3,Golden cigar shaped UFO.  ((NUFORC Note:  Report from MUFON Field Investigator and former Section Director.  PD)),FALSE,afternoon
1986-07-15T18:00:00Z,15/07/1986 18:00,15/10/2002,Lake Elsinore,CA,US,disk,5min.,300,craft sighted over elsinore with multi-lights and no sound,FALSE,morning
1987-08-02T02:00:00Z,02/08/1987 02:00,07/07/2017,Little Rock,AR,US,circle,5 minutes,300,Never have seen anything like it before...or since.,FALSE,astronomical dusk
1993-05-15T07:30:00Z,15/05/1993 07:30,20/11/2002,Florence,MS,US,fireball,5 sec,5,"green fireball w/long tail came straight down, when object reached horizon, was big flash like a huge explosion lit the whole sky for 1",FALSE,night
1980-10-03T04:30:00Z,03/10/1980 04:30,04/07/2012,Irvine,CA,US,sphere,15 minutes,900,Dot of light making imposable turn,FALSE,night
1988-09-21T19:51:00Z,21/09/1988 19:51,27/04/2007,Detroit,MI,US,oval,1 minute,60,Oval shape craft seen in cloudbank  tilting back and forth.,FALSE,afternoon
1976-06-02T05:00:00Z,02/06/1976 05:00,17/01/2004,Gresham,OR,US,changing,30 minutes,1800,"We saw ""it""  and got the hell out of there!  We then came back.......and so dit it!",FALSE,nautical dusk
1992-03-23T02:30:00Z,23/03/1992 02:30,23/03/2018,Milford,MA,US,unknown,2 seconds,2,"Low flying, very bright and flashing (flashed 3X in the time it took to pass) object; very high speed..  ((anonymous report))",FALSE,night
1975-09-21T23:00:00Z,21/09/1975 23:00,31/05/2022,Newburyport,MA,US,cigar,25 to 40 minutes,2400,Massive craft about the size of an aircraft carrier that was hovering and was silent and appeared to be rotating.,FALSE,civil dusk
1984-06-01T06:20:00Z,01/06/1984 06:20,14/02/2010,Tampa,FL,US,cylinder,5 minutes,300,cylindrical shaped object with rotating display,FALSE,night
1990-07-21T02:00:00Z,21/07/1990 02:00,28/11/2007,Ocean City,MD,US,other,30 minutes,1800,"I posted on 8/7/07 a sighting that had occurred on 4/11/1977, I had also wanted to post another sighting that had occurred the summer o",FALSE,astronomical dusk
1981-05-15T23:00:00Z,15/05/1981 23:00,16/11/2002,Grass Valley,CA,US,cigar,3-5 sec,5,"Grass Valley CA, early 80's - Silvery silent slow-flying torpedo-shaped UFO seen over tree-tops.",FALSE,afternoon
1976-07-15T05:00:00Z,15/07/1976 05:00,05/01/2016,St. Louis,MO,US,light,1-2 seconds,2,"Confirmation of previous report in Nevada, Mo., 1976.  This really happened.",FALSE,night
1994-07-16T01:30:00Z,16/07/1994 01:30,18/02/2001,Wilkes-Barre,PA,US,light,5-8 sec.,8,"I was out for a walk, when a ball of light came out of the north to the south and and changed direction straight upwards and reversed",FALSE,nautical dusk
1984-08-16T01:00:00Z,16/08/1984 01:00,10/08/1999,Croton-on-Hudson,NY,US,sphere,20 mins,1200,craft glided over houses. Seemed to be just above tree line but it was huge so hard to tell how high. Silent. Slow. Many saw it. Police,FALSE,astronomical dusk
1992-07-05T00:00:00Z,05/07/1992 00:00,02/11/2004,Windham,NH,US,sphere,~ 5 seconds,5,"Intelligent glowing ball close encounter in Windham, NH",FALSE,afternoon
1988-04-04T06:00:00Z,04/04/1988 06:00,11/05/2005,Brunswick,ME,US,unknown,10 secs,10,"Navy aircraft completely illuminated by moving, elevated bright green light hovering over airfield",FALSE,night
1982-10-08T03:00:00Z,08/10/1982 03:00,11/05/2005,New Haven,CT,US,triangle,10 minutes,600,"I, and another individual, observed a triangular-shaped, multi-colored, silent object slowly traverse the night sky of New Haven, Conn.",FALSE,night
1975-06-15T17:00:00Z,15/06/1975 17:00,27/04/2003,Fulton,NY,US,disk,1 minute,60,"My sister, friend and I riding bicycles along a country road when we stopped  at a stream. We looked up and saw a disc shaped object wh",FALSE,morning
1975-06-30T15:00:00Z,30/06/1975 15:00,16/07/2006,Louisville,KY,US,circle,10 minutes,600,"MY SISTER,MY YOUNG DAUGHTER AND I WAS DRIVING ON I 64 GOING WEST WHEN I LOOKED UP AND SAW THIS CRAFT HOVERING OVER THE LEFT FENDER OF M",FALSE,morning
1986-05-15T20:00:00Z,15/05/1986 20:00,12/06/2008,Liverpool,ENG,GB,rectangle,15 seconds,15,"Rectangular, silent craft gliding over houses about 100 feet up.",FALSE,civil dusk
1993-09-09T05:30:00Z,09/09/1993 05:30,16/01/2014,Edmonton,AB,CA,cigar,4-5 hours,18000,Lots of different ufo sightings and unexplainable pictures all in one long night.,FALSE,night
1986-08-16T06:25:00Z,16/08/1986 06:25,05/02/2003,Newberg,OR,US,triangle,30 min,1800,"tranguler sighting on the west coast , lights , fast moving at times and chased by the airforce",FALSE,night
1980-06-02T03:00:00Z,02/06/1980 03:00,14/02/2008,Oroville,CA,US,sphere,1-2 minutes,120,Saw 2 glowing spheres going from West to East for about two minutes.,FALSE,afternoon
1979-10-01T23:00:00Z,01/10/1979 23:00,04/02/2013,Columbia,MD,US,rectangle,2 minutes,120,"Large, low-flying, slow moving, silent black rectangle with no lights",FALSE,afternoon
1977-03-16T06:00:00Z,16/03/1977 06:00,01/08/2003,Brea,CA,US,formation,7 seconds,7,Night-time flight of lights changes formation suddenly.,FALSE,night
1989-11-06T09:00:00Z,06/11/1989 09:00,24/09/2003,Kingman,AZ,US,orb,1 min,60,"Bright green orb north off highway 93 north of Kingman, AZ",FALSE,night
1978-06-30T20:00:00Z,30/06/1978 20:00,27/04/2007,Elmsford,NY,US,disk,2min,120,u.f.o. thay are real,FALSE,afternoon
1984-11-07T07:30:00Z,07/11/1984 07:30,05/08/2001,Carrollton,GA,US,other,10-12 minutes,720,"For 10 minutes, moving from north to south 25 feet above the ground, moving at 1 to 2 miles an hour, a 150 ft tall, 30 ft wide vertical",FALSE,night
1990-01-16T03:00:00Z,16/01/1990 03:00,14/05/2002,Deseronto,ON,CA,triangle,10 minutes,600,"Unidentified Flying Triangle, Ontario Canada.",FALSE,night
1977-07-05T12:00:00Z,05/07/1977 12:00,24/08/2010,Kekaha,HI,US,circle,10 minutes,600,the circular object entered U.S. airspace and refused to achnowledge communications. was then forced into the water at the order of the,FALSE,night
1993-09-16T04:00:00Z,16/09/1993 04:00,24/05/2005,San Francisco,CA,US,circle,3 to 4 minutes,240,Round shiny object emitting three rows of blue pulsing arc rays.,FALSE,night
1979-07-15T21:30:00Z,15/07/1979 21:30,04/03/2008,Apple Valley,CA,US,sphere,5-6 seconds,6,Daytime / air to air near miss / sighting,FALSE,afternoon
1982-06-01T22:00:00Z,01/06/1982 22:00,28/01/1999,Pineville,LA,US,formation,10 minutes,600,"This happened sometime in the early 80s as i was still in High School.I had taken our dog out,and had decided to sit on the porch for a",FALSE,afternoon
1979-07-05T06:30:00Z,05/07/1979 06:30,12/06/2007,Tampa,FL,US,disk,20 minutes,1200,"Tampa, Fl.  7/5/79, Saucer shape object lit from underneath moving west toward the international airport or Tampa bay.",FALSE,night
1977-07-16T04:30:00Z,16/07/1977 04:30,08/11/2003,San Francisco,CA,US,circle,1.5 minutes,90,The object hovered over my bedroom window with spinning circular lights,FALSE,nautical dusk
1978-04-20T10:00:00Z,20/04/1978 10:00,02/03/2021,Padstow Heights,New South Wales,AU,disk,10 minutes,600,I was in a boat with a friend on Salt Pan creek and we were rowing a boat. As we passed a jetty I noticed what I thought was a duck sit,FALSE,night
1987-08-15T06:00:00Z,15/08/1987 06:00,08/07/2004,Bremen,GA,US,disk,split second,0.5,I saw a disk-shaped craft with blinking lights of all colors right outside my window!,FALSE,night
1977-11-26T19:00:00Z,26/11/1977 19:00,10/06/2010,Canandaigua,NY,US,triangle,1 to 2 hours,7200,Triangular craft watching Bristol Mountain Ski Resort,FALSE,afternoon
1979-01-31T17:00:00Z,31/01/1979 17:00,28/01/1999,Houston,TX,US,rectangle,10 minutes,600,"I saw a grey rectangular patch against blue sky, thru binoculars.",FALSE,NA
1975-08-16T00:00:00Z,16/08/1975 00:00,20/11/2001,Albion,NY,US,cigar,2-5 minutes,300,This craft was not from this Earth.,FALSE,afternoon
1976-06-26T05:00:00Z,26/06/1976 05:00,28/01/1999,Phoenix,AZ,US,disk,1 1/2 hrs.,129600,viewed saucer manuveurs and air force search for extended period of time from close range,FALSE,night
1980-09-04T21:30:00Z,04/09/1980 21:30,27/02/2000,Orlando,FL,US,rectangle,10-15 sec.,15,"Saw a multi-colored, rectangular object flying through the sky from the NE to the SW...",FALSE,afternoon
1978-06-01T16:00:00Z,01/06/1978 16:00,16/07/2006,Hudsonville,MI,US,other,a few minutes,180,"rectangular football field length white steel girder ship that hoovered without a noise over my head in hudsonville, mi",FALSE,morning
1977-01-01T17:00:00Z,01/01/1977 17:00,01/02/2007,Great Neck,NY,US,cylinder,30 minutes,1800,"When I was a child, I witnessed shiney gold cylinders in the sky.  The sky was very clear; not a cloud in the sky.  The objects were fl",FALSE,afternoon
